account_id,account_name,account_type,balance,currency,cost_center,entity,is_active,last_updated
ACC000852,Account_852,Expense,58933.55,EUR,CC188,EntityB,True,2023-02-05 11:00:00
ACC000853,Account_853,Expense,20322.58,EUR,CC898,EntityA,True,2023-02-05 12:00:00
ACC000854,Account_854,Liability,165142.88,USD,CC670,EntityC,True,2023-02-05 13:00:00
ACC000855,Account_855,Liability,248250.18,USD,CC613,EntityB,True,2023-02-05 14:00:00
ACC000856,Account_856,Expense,178802.42,EUR,CC154,EntityC,True,2023-02-05 15:00:00
ACC000857,Account_857,Liability,280739.14,USD,CC972,EntityA,True,2023-02-05 16:00:00
ACC000858,Account_858,Asset,240823.97,,CC169,EntityA,True,2023-02-05 17:00:00
ACC000859,Account_859,Revenue,339293.46,EUR,CC648,EntityA,True,2023-02-05 18:00:00
ACC000860,Account_860,Expense,333814.12,USD,CC636,EntityC,True,2023-02-05 19:00:00
ACC000861,Account_861,Expense,159714.01,USD,CC561,EntityA,True,2023-02-05 20:00:00
ACC000862,Account_862,Expense,173761.01,GBP,CC595,EntityC,True,2023-02-05 21:00:00
ACC000863,Account_863,Asset,292988.76,USD,CC457,EntityC,True,2023-02-05 22:00:00
ACC000864,Account_864,Revenue,298619.8,USD,CC615,EntityB,True,2023-02-05 23:00:00
ACC000865,Account_865,Expense,158035.26,USD,CC427,EntityC,True,2023-02-06 00:00:00
ACC000866,Account_866,Revenue,12318571.828052938,GBP,CC525,EntityC,True,2023-02-06 01:00:00
ACC000867,Account_867,Expense,12318571.828052938,USD,CC709,EntityC,False,2023-02-06 02:00:00
ACC000868,Account_868,Expense,324058.0,EUR,CC767,EntityC,True,2023-02-06 03:00:00
ACC000869,Account_869,Equity,68390.35,USD,CC237,EntityB,True,2023-02-06 04:00:00
ACC000870,Account_870,Asset,221079.9,USD,CC991,EntityA,True,2023-02-06 05:00:00
ACC000871,Account_871,Equity,446460.33,USD,CC186,EntityA,True,2023-02-06 06:00:00
ACC000872,Account_872,Liability,19116.53,USD,CC347,EntityB,True,2023-02-06 07:00:00
ACC000873,Account_873,Asset,12318571.828052938,USD,CC411,EntityB,False,2023-02-06 08:00:00
ACC000874,Account_874,Asset,82425.9,USD,CC390,EntityB,True,2023-02-06 09:00:00
ACC000875,Account_875,Revenue,254117.07,USD,CC416,EntityA,True,2023-02-06 10:00:00
ACC000876,Account_876,Equity,212743.88,,CC390,EntityB,True,2023-02-06 11:00:00
ACC000877,Account_877,Equity,6054.54,EUR,CC491,EntityB,True,2023-02-06 12:00:00
ACC000878,Account_878,Revenue,457783.07,EUR,CC786,EntityC,True,2023-02-06 13:00:00
ACC000879,Account_879,Equity,228007.69,USD,CC843,EntityC,True,2023-02-06 14:00:00
ACC000880,Account_880,Revenue,477179.87,USD,CC412,EntityB,True,2023-02-06 15:00:00
ACC000881,Account_881,Asset,144085.21,USD,CC332,EntityC,True,2023-02-06 16:00:00
ACC000882,Account_882,Expense,433271.61,USD,CC708,EntityA,True,2023-02-06 17:00:00
ACC000883,Account_883,Equity,461272.4,USD,CC153,EntityC,True,2023-02-06 18:00:00
ACC000884,Account_884,Asset,,USD,CC500,EntityC,True,2023-02-06 19:00:00
ACC000885,Account_885,Expense,102136.22,USD,CC297,EntityA,True,2023-02-06 20:00:00
ACC000886,Account_886,Revenue,342938.47,USD,CC646,EntityC,True,2023-02-06 21:00:00
ACC000887,Account_887,Asset,334262.76,GBP,CC170,EntityB,False,2023-02-06 22:00:00
ACC000888,Account_888,Asset,472320.3,USD,CC845,EntityA,True,2023-02-06 23:00:00
ACC000889,Account_889,Asset,12318571.828052938,USD,CC342,EntityB,True,2023-02-07 00:00:00
ACC000890,Account_890,Liability,134988.31,USD,CC562,EntityC,True,2023-02-07 01:00:00
ACC000891,Account_891,Asset,70005.21,,CC614,EntityC,True,2023-02-07 02:00:00
ACC000892,Account_892,Revenue,349618.15,USD,CC527,EntityB,True,2023-02-07 03:00:00
ACC000893,Account_893,Equity,487080.7,USD,CC502,EntityB,True,2023-02-07 04:00:00
ACC000894,Account_894,Expense,15143.54,EUR,CC340,EntityB,True,2023-02-07 05:00:00
ACC000895,Account_895,Revenue,370482.23,USD,CC794,EntityC,True,2023-02-07 06:00:00
ACC000896,Account_896,Revenue,463538.25,USD,CC563,EntityB,True,2023-02-07 07:00:00
ACC000897,Account_897,Equity,12318571.828052938,USD,CC293,EntityB,True,2023-02-07 08:00:00
ACC000898,Account_898,Asset,55974.85,EUR,CC335,EntityC,True,2023-02-07 09:00:00
ACC000899,Account_899,Asset,346286.59,GBP,CC494,EntityB,True,2023-02-07 10:00:00
ACC000900,Account_900,Revenue,324333.72,EUR,CC858,EntityA,True,2023-02-07 11:00:00
ACC000901,Account_901,Asset,12318571.828052938,,CC964,EntityA,True,2023-02-07 12:00:00
ACC000902,Account_902,Asset,417376.95,USD,CC449,EntityA,True,2023-02-07 13:00:00
ACC000903,Account_903,Liability,262188.5,USD,CC455,EntityB,True,2023-02-07 14:00:00
ACC000904,Account_904,Expense,453691.49,EUR,CC216,EntityB,True,2023-02-07 15:00:00
ACC000905,Account_905,Equity,,GBP,CC590,EntityA,True,2023-02-07 16:00:00
ACC000906,Account_906,Revenue,406441.38,EUR,CC315,EntityC,True,2023-02-07 17:00:00
ACC000907,Account_907,Equity,258433.55,,CC836,EntityA,True,2023-02-07 18:00:00
ACC000908,Account_908,Asset,12318571.828052938,EUR,CC580,EntityA,True,2023-02-07 19:00:00
ACC000909,Account_909,Liability,253481.78,EUR,CC299,EntityC,True,2023-02-07 20:00:00
ACC000910,Account_910,Asset,12318571.828052938,USD,CC923,EntityA,True,2023-02-07 21:00:00
ACC000911,Account_911,Revenue,329764.23,USD,CC833,EntityC,True,2023-02-07 22:00:00
ACC000912,Account_912,Asset,67854.63,USD,CC370,EntityC,True,2023-02-07 23:00:00
ACC000913,Account_913,Liability,256075.31,USD,CC207,EntityC,False,2023-02-08 00:00:00
ACC000914,Account_914,Expense,28136.61,USD,CC337,EntityC,True,2023-02-08 01:00:00
ACC000915,Account_915,Equity,150456.73,USD,CC438,EntityB,True,2023-02-08 02:00:00
ACC000916,Account_916,Equity,116808.15,EUR,CC465,EntityB,True,2023-02-08 03:00:00
ACC000917,Account_917,Equity,310395.74,GBP,CC839,EntityB,True,2023-02-08 04:00:00
ACC000918,Account_918,Revenue,393606.57,EUR,CC970,EntityB,True,2023-02-08 05:00:00
ACC000919,Account_919,Liability,29594.17,,CC771,EntityC,True,2023-02-08 06:00:00
ACC000920,Account_920,Revenue,425291.56,USD,CC859,EntityB,True,2023-02-08 07:00:00
ACC000921,Account_921,Expense,430523.08,,CC212,EntityB,True,2023-02-08 08:00:00
ACC000922,Account_922,Equity,171792.27,EUR,CC234,EntityC,True,2023-02-08 09:00:00
ACC000923,Account_923,Equity,,USD,CC916,EntityA,True,2023-02-08 10:00:00
ACC000924,Account_924,Asset,201903.9,GBP,CC651,EntityB,True,2023-02-08 11:00:00
ACC000925,Account_925,Liability,77941.25,USD,CC311,EntityC,True,2023-02-08 12:00:00
ACC000926,Account_926,Expense,264802.55,USD,CC811,EntityC,True,2023-02-08 13:00:00
ACC000927,Account_927,Equity,44093.48,EUR,CC257,EntityA,True,2023-02-08 14:00:00
ACC000928,Account_928,Liability,439357.61,USD,CC790,EntityA,True,2023-02-08 15:00:00
ACC000929,Account_929,Equity,462220.59,GBP,CC893,EntityA,True,2023-02-08 16:00:00
ACC000930,Account_930,Equity,410984.96,USD,CC539,EntityC,True,2023-02-08 17:00:00
ACC000931,Account_931,Equity,,USD,CC690,EntityA,True,2023-02-08 18:00:00
ACC000932,Account_932,Revenue,279241.7,USD,CC757,EntityA,True,2023-02-08 19:00:00
ACC000933,Account_933,Liability,492319.08,EUR,CC891,EntityB,True,2023-02-08 20:00:00
ACC000934,Account_934,Revenue,12318571.828052938,USD,CC624,EntityC,True,2023-02-08 21:00:00
ACC000935,Account_935,Equity,38898.23,EUR,CC363,EntityA,True,2023-02-08 22:00:00
ACC000936,Account_936,Expense,281408.52,EUR,CC281,EntityA,True,2023-02-08 23:00:00
ACC000937,Account_937,Asset,165064.01,USD,CC419,EntityA,True,2023-02-09 00:00:00
ACC000938,Account_938,Asset,161847.05,EUR,CC150,EntityA,True,2023-02-09 01:00:00
ACC000939,Account_939,Equity,4535.59,GBP,CC728,EntityA,True,2023-02-09 02:00:00
ACC000940,Account_940,Equity,298523.47,,CC432,EntityA,True,2023-02-09 03:00:00
ACC000941,Account_941,Revenue,171793.86,EUR,CC739,EntityB,False,2023-02-09 04:00:00
ACC000942,Account_942,Equity,94741.42,USD,CC155,EntityA,True,2023-02-09 05:00:00
ACC000943,Account_943,Expense,21175.53,USD,CC389,EntityB,True,2023-02-09 06:00:00
ACC000944,Account_944,Equity,182816.43,USD,CC455,EntityB,True,2023-02-09 07:00:00
ACC000945,Account_945,Asset,439605.47,EUR,CC178,EntityB,True,2023-02-09 08:00:00
ACC000946,Account_946,Asset,12318571.828052938,USD,CC845,EntityB,True,2023-02-09 09:00:00
ACC000947,Account_947,Expense,,USD,CC637,EntityB,True,2023-02-09 10:00:00
ACC000948,Account_948,Asset,378516.93,USD,CC859,EntityC,True,2023-02-09 11:00:00
ACC000949,Account_949,Expense,164722.3,USD,CC820,EntityA,True,2023-02-09 12:00:00
ACC000950,Account_950,Liability,410998.73,EUR,CC130,EntityB,True,2023-02-09 13:00:00
ACC000951,Account_951,Asset,346247.95,GBP,CC877,EntityB,True,2023-02-09 14:00:00
ACC000952,Account_952,Liability,280061.87,USD,CC162,EntityB,True,2023-02-09 15:00:00
ACC000953,Account_953,Revenue,1495.24,USD,CC883,EntityA,True,2023-02-09 16:00:00
ACC000954,Account_954,Equity,18510.29,GBP,CC702,EntityA,True,2023-02-09 17:00:00
ACC000955,Account_955,Revenue,495442.06,USD,CC836,EntityC,True,2023-02-09 18:00:00
ACC000956,Account_956,Revenue,391359.68,USD,CC549,EntityC,True,2023-02-09 19:00:00
ACC000957,Account_957,Equity,468845.06,GBP,CC243,EntityB,True,2023-02-09 20:00:00
ACC000958,Account_958,Revenue,451249.3,EUR,CC234,EntityA,True,2023-02-09 21:00:00
ACC000959,Account_959,Expense,11201.05,USD,CC206,EntityB,True,2023-02-09 22:00:00
ACC000960,Account_960,Equity,396131.8,USD,CC824,EntityA,True,2023-02-09 23:00:00
ACC000961,Account_961,Asset,226121.73,GBP,CC579,EntityA,True,2023-02-10 00:00:00
ACC000962,Account_962,Equity,394989.54,,CC294,EntityA,True,2023-02-10 01:00:00
ACC000963,Account_963,Expense,4351.18,USD,CC212,EntityA,True,2023-02-10 02:00:00
ACC000964,Account_964,Liability,144811.45,EUR,CC170,EntityA,True,2023-02-10 03:00:00
ACC000965,Account_965,Expense,375910.56,USD,CC332,EntityA,True,2023-02-10 04:00:00
ACC000966,Account_966,Equity,396717.37,USD,CC773,EntityB,True,2023-02-10 05:00:00
ACC000967,Account_967,Revenue,310237.59,USD,CC902,EntityC,True,2023-02-10 06:00:00
ACC000968,Account_968,Liability,151326.84,USD,CC646,EntityA,True,2023-02-10 07:00:00
ACC000969,Account_969,Expense,155870.93,USD,CC995,EntityA,True,2023-02-10 08:00:00
ACC000970,Account_970,Asset,483415.22,USD,CC454,EntityA,True,2023-02-10 09:00:00
ACC000971,Account_971,Liability,220166.88,USD,CC398,EntityB,True,2023-02-10 10:00:00
ACC000972,Account_972,Equity,,EUR,CC722,EntityC,True,2023-02-10 11:00:00
ACC000973,Account_973,Equity,276614.04,USD,CC221,EntityA,True,2023-02-10 12:00:00
ACC000974,Account_974,Equity,205341.67,USD,CC919,EntityA,True,2023-02-10 13:00:00
ACC000975,Account_975,Asset,,USD,CC801,EntityA,True,2023-02-10 14:00:00
ACC000976,Account_976,Liability,216735.38,USD,CC130,EntityB,True,2023-02-10 15:00:00
ACC000977,Account_977,Asset,413530.74,EUR,CC268,EntityB,True,2023-02-10 16:00:00
ACC000978,Account_978,Equity,,USD,CC664,EntityB,True,2023-02-10 17:00:00
ACC000979,Account_979,Liability,12318571.828052938,USD,CC763,EntityA,True,2023-02-10 18:00:00
ACC000980,Account_980,Equity,282583.81,,CC296,EntityC,True,2023-02-10 19:00:00
ACC000981,Account_981,Equity,,USD,CC771,EntityB,True,2023-02-10 20:00:00
ACC000982,Account_982,Revenue,352914.79,USD,CC526,EntityC,True,2023-02-10 21:00:00
ACC000983,Account_983,Equity,419323.47,EUR,CC707,EntityC,True,2023-02-10 22:00:00
ACC000984,Account_984,Revenue,281928.14,USD,CC481,EntityA,True,2023-02-10 23:00:00
ACC000985,Account_985,Equity,350290.53,EUR,CC508,EntityA,True,2023-02-11 00:00:00
ACC000986,Account_986,Revenue,375114.95,EUR,CC450,EntityC,True,2023-02-11 01:00:00
ACC000987,Account_987,Revenue,338520.49,GBP,CC241,EntityC,True,2023-02-11 02:00:00
ACC000988,Account_988,Liability,373320.64,USD,CC271,EntityB,True,2023-02-11 03:00:00
ACC000989,Account_989,Liability,105114.02,EUR,CC250,EntityA,True,2023-02-11 04:00:00
ACC000990,Account_990,Revenue,249688.9,EUR,CC821,EntityA,True,2023-02-11 05:00:00
ACC000991,Account_991,Liability,12318571.828052938,USD,CC480,EntityC,True,2023-02-11 06:00:00
ACC000992,Account_992,Equity,2236.49,GBP,CC441,EntityC,True,2023-02-11 07:00:00
ACC000993,Account_993,Asset,428125.29,USD,CC869,EntityA,True,2023-02-11 08:00:00
ACC000994,Account_994,Equity,305402.23,EUR,CC897,EntityC,True,2023-02-11 09:00:00
ACC000995,Account_995,Equity,65439.03,USD,CC310,EntityA,True,2023-02-11 10:00:00
ACC000996,Account_996,Revenue,408362.18,USD,CC418,EntityA,True,2023-02-11 11:00:00
ACC000997,Account_997,Equity,358811.43,USD,CC470,EntityB,True,2023-02-11 12:00:00
ACC000998,Account_998,Liability,379391.47,GBP,CC854,EntityB,True,2023-02-11 13:00:00
ACC000999,Account_999,Expense,196629.19,USD,CC703,EntityC,True,2023-02-11 14:00:00
ACC001000,Account_1000,Equity,427247.05,USD,CC589,EntityA,True,2023-02-11 15:00:00
ACC001001,Account_1001,Expense,207599.76,USD,CC311,EntityC,True,2023-02-11 16:00:00
ACC001002,Account_1002,Revenue,285684.07,EUR,CC446,EntityB,True,2023-02-11 17:00:00
ACC001003,Account_1003,Equity,1320.51,,CC125,EntityA,True,2023-02-11 18:00:00
ACC001004,Account_1004,Expense,322791.68,USD,CC732,EntityC,True,2023-02-11 19:00:00
ACC001005,Account_1005,Asset,12318571.828052938,USD,CC926,EntityB,True,2023-02-11 20:00:00
ACC001006,Account_1006,Expense,283987.57,USD,CC807,EntityB,True,2023-02-11 21:00:00
ACC001007,Account_1007,Expense,248782.85,USD,CC378,EntityA,True,2023-02-11 22:00:00
ACC001008,Account_1008,Equity,405158.3,USD,CC533,EntityC,True,2023-02-11 23:00:00
ACC001009,Account_1009,Revenue,341004.99,GBP,CC960,EntityC,True,2023-02-12 00:00:00
ACC001010,Account_1010,Equity,139758.95,EUR,CC482,EntityA,False,2023-02-12 01:00:00
ACC001011,Account_1011,Liability,479577.6,USD,CC854,EntityC,True,2023-02-12 02:00:00
ACC001012,Account_1012,Revenue,353926.33,USD,CC619,EntityC,True,2023-02-12 03:00:00
ACC001013,Account_1013,Liability,493981.53,USD,CC548,EntityB,False,2023-02-12 04:00:00
ACC001014,Account_1014,Liability,485659.4,GBP,CC626,EntityC,True,2023-02-12 05:00:00
ACC001015,Account_1015,Equity,,USD,CC301,EntityB,True,2023-02-12 06:00:00
ACC001016,Account_1016,Expense,377930.4,USD,CC482,EntityC,True,2023-02-12 07:00:00
ACC001017,Account_1017,Liability,305105.25,GBP,CC373,EntityA,True,2023-02-12 08:00:00
ACC001018,Account_1018,Equity,86913.16,USD,CC781,EntityA,False,2023-02-12 09:00:00
ACC001019,Account_1019,Asset,272132.36,USD,CC650,EntityB,True,2023-02-12 10:00:00
ACC001020,Account_1020,Asset,382922.88,USD,CC459,EntityA,True,2023-02-12 11:00:00
ACC001021,Account_1021,Asset,,USD,CC839,EntityC,True,2023-02-12 12:00:00
ACC001022,Account_1022,Asset,434251.33,USD,CC507,EntityA,True,2023-02-12 13:00:00
ACC001023,Account_1023,Expense,55718.29,,CC957,EntityC,True,2023-02-12 14:00:00
ACC001024,Account_1024,Expense,191089.23,USD,CC644,EntityB,True,2023-02-12 15:00:00
ACC001025,Account_1025,Expense,253476.24,USD,CC896,EntityC,True,2023-02-12 16:00:00
ACC001026,Account_1026,Asset,216730.32,EUR,CC987,EntityC,True,2023-02-12 17:00:00
ACC001027,Account_1027,Asset,55184.69,EUR,CC393,EntityC,True,2023-02-12 18:00:00
ACC001028,Account_1028,Liability,77610.62,USD,CC334,EntityB,True,2023-02-12 19:00:00
ACC001029,Account_1029,Equity,418971.03,INVALID,CC851,EntityC,True,2023-02-12 20:00:00
ACC001030,Account_1030,Liability,242707.75,,CC308,EntityA,True,2023-02-12 21:00:00
ACC001031,Account_1031,Equity,25312.49,USD,CC776,EntityB,False,2023-02-12 22:00:00
ACC001032,Account_1032,Asset,9229.14,USD,CC259,EntityA,True,2023-02-12 23:00:00
ACC001033,Account_1033,Revenue,237264.23,USD,CC881,EntityA,True,2023-02-13 00:00:00
ACC001034,Account_1034,Liability,83024.98,GBP,CC719,EntityB,True,2023-02-13 01:00:00
ACC001035,Account_1035,Asset,352857.85,EUR,CC568,EntityA,True,2023-02-13 02:00:00
ACC001036,Account_1036,Revenue,397866.41,USD,CC503,EntityB,True,2023-02-13 03:00:00
ACC001037,Account_1037,Expense,114920.06,INVALID,CC672,EntityB,True,2023-02-13 04:00:00
ACC001038,Account_1038,Asset,296496.3,GBP,CC449,EntityA,True,2023-02-13 05:00:00
ACC001039,Account_1039,Equity,78067.88,USD,CC457,EntityB,True,2023-02-13 06:00:00
ACC001040,Account_1040,Expense,152487.74,USD,CC283,EntityC,True,2023-02-13 07:00:00
ACC001041,Account_1041,Revenue,444508.95,USD,CC241,EntityB,True,2023-02-13 08:00:00
ACC001042,Account_1042,Expense,272504.95,,CC901,EntityA,True,2023-02-13 09:00:00
ACC001043,Account_1043,Equity,443058.46,USD,CC773,EntityB,True,2023-02-13 10:00:00
ACC001044,Account_1044,Liability,113398.65,GBP,CC498,EntityB,True,2023-02-13 11:00:00
ACC001045,Account_1045,Revenue,165682.15,USD,CC847,EntityC,True,2023-02-13 12:00:00
ACC001046,Account_1046,Asset,236005.12,USD,CC646,EntityB,True,2023-02-13 13:00:00
ACC001047,Account_1047,Liability,240559.96,EUR,CC638,EntityA,True,2023-02-13 14:00:00
ACC001048,Account_1048,Revenue,498826.34,USD,CC201,EntityA,True,2023-02-13 15:00:00
ACC001049,Account_1049,Revenue,58108.21,EUR,CC583,EntityA,True,2023-02-13 16:00:00
ACC001050,Account_1050,Asset,426130.55,USD,CC197,EntityB,True,2023-02-13 17:00:00
ACC001051,Account_1051,Equity,431977.34,USD,CC714,EntityC,True,2023-02-13 18:00:00
ACC001052,Account_1052,Liability,277046.12,USD,CC160,EntityC,True,2023-02-13 19:00:00
ACC001053,Account_1053,Equity,172674.55,EUR,CC562,EntityA,True,2023-02-13 20:00:00
ACC001054,Account_1054,Expense,260093.83,EUR,CC430,EntityB,True,2023-02-13 21:00:00
ACC001055,Account_1055,Asset,,,CC217,EntityA,True,2023-02-13 22:00:00
ACC001056,Account_1056,Expense,399754.62,USD,CC525,EntityC,True,2023-02-13 23:00:00
ACC001057,Account_1057,Equity,249641.3,USD,CC280,EntityB,True,2023-02-14 00:00:00
ACC001058,Account_1058,Revenue,462995.25,EUR,CC319,EntityB,True,2023-02-14 01:00:00
ACC001059,Account_1059,Equity,311722.98,USD,CC900,EntityB,True,2023-02-14 02:00:00
ACC001060,Account_1060,Liability,12318571.828052938,EUR,CC414,EntityA,True,2023-02-14 03:00:00
ACC001061,Account_1061,Revenue,355823.61,USD,CC463,EntityA,True,2023-02-14 04:00:00
ACC001062,Account_1062,Revenue,252462.55,USD,CC105,EntityC,True,2023-02-14 05:00:00
ACC001063,Account_1063,Asset,452348.67,EUR,CC370,EntityA,True,2023-02-14 06:00:00
ACC001064,Account_1064,Revenue,93038.53,USD,CC415,EntityC,True,2023-02-14 07:00:00
ACC001065,Account_1065,Revenue,486700.99,USD,CC746,EntityA,True,2023-02-14 08:00:00
ACC001066,Account_1066,Liability,406283.09,USD,CC207,EntityA,True,2023-02-14 09:00:00
ACC001067,Account_1067,Expense,430505.95,EUR,CC935,EntityC,True,2023-02-14 10:00:00
ACC001068,Account_1068,Revenue,241971.01,INVALID,CC215,EntityC,True,2023-02-14 11:00:00
ACC001069,Account_1069,Liability,418763.57,INVALID,CC686,EntityC,True,2023-02-14 12:00:00
ACC001070,Account_1070,Asset,154080.27,,CC104,EntityC,True,2023-02-14 13:00:00
ACC001071,Account_1071,Revenue,381212.14,USD,CC836,EntityB,True,2023-02-14 14:00:00
ACC001072,Account_1072,Liability,71084.63,GBP,CC726,EntityA,True,2023-02-14 15:00:00
ACC001073,Account_1073,Revenue,154218.91,EUR,CC852,EntityB,True,2023-02-14 16:00:00
ACC001074,Account_1074,Equity,223420.6,USD,CC937,EntityB,True,2023-02-14 17:00:00
ACC001075,Account_1075,Equity,161837.54,GBP,CC849,EntityC,True,2023-02-14 18:00:00
ACC001076,Account_1076,Asset,194121.54,USD,CC658,EntityA,True,2023-02-14 19:00:00
ACC001077,Account_1077,Revenue,410232.27,USD,CC853,EntityA,True,2023-02-14 20:00:00
ACC001078,Account_1078,Asset,129081.27,USD,CC186,EntityB,True,2023-02-14 21:00:00
ACC001079,Account_1079,Equity,372895.3,USD,CC680,EntityC,True,2023-02-14 22:00:00
ACC001080,Account_1080,Expense,37782.32,USD,CC989,EntityC,True,2023-02-14 23:00:00
ACC001081,Account_1081,Expense,383103.81,USD,CC439,EntityB,True,2023-02-15 00:00:00
ACC001082,Account_1082,Expense,396219.6,USD,CC977,EntityB,True,2023-02-15 01:00:00
ACC001083,Account_1083,Expense,201447.69,USD,CC555,EntityB,True,2023-02-15 02:00:00
ACC001084,Account_1084,Equity,361516.43,USD,CC520,EntityB,False,2023-02-15 03:00:00
ACC001085,Account_1085,Liability,457654.06,EUR,CC369,EntityB,True,2023-02-15 04:00:00
ACC001086,Account_1086,Expense,400555.77,USD,CC196,EntityA,True,2023-02-15 05:00:00
ACC001087,Account_1087,Expense,195832.81,USD,CC887,EntityB,True,2023-02-15 06:00:00
ACC001088,Account_1088,Expense,242622.54,USD,CC747,EntityB,True,2023-02-15 07:00:00
ACC001089,Account_1089,Revenue,389899.41,USD,CC459,EntityC,True,2023-02-15 08:00:00
ACC001090,Account_1090,Asset,147004.7,INVALID,CC964,EntityC,True,2023-02-15 09:00:00
ACC001091,Account_1091,Equity,12318571.828052938,USD,CC265,EntityC,True,2023-02-15 10:00:00
ACC001092,Account_1092,Equity,164707.5,USD,CC800,EntityA,True,2023-02-15 11:00:00
ACC001093,Account_1093,Expense,403189.3,EUR,CC506,EntityB,True,2023-02-15 12:00:00
ACC001094,Account_1094,Liability,44313.42,USD,CC661,EntityB,True,2023-02-15 13:00:00
ACC001095,Account_1095,Liability,23154.25,USD,CC133,EntityC,True,2023-02-15 14:00:00
ACC001096,Account_1096,Asset,498840.05,,CC649,EntityB,True,2023-02-15 15:00:00
ACC001097,Account_1097,Expense,434859.1,USD,CC710,EntityC,True,2023-02-15 16:00:00
ACC001098,Account_1098,Revenue,441540.9,USD,CC979,EntityC,True,2023-02-15 17:00:00
ACC001099,Account_1099,Asset,475688.69,USD,CC411,EntityB,True,2023-02-15 18:00:00
ACC001100,Account_1100,Equity,219719.84,XXX,CC165,EntityC,True,2023-02-15 19:00:00
ACC001101,Account_1101,Equity,144130.94,USD,CC155,EntityC,True,2023-02-15 20:00:00
ACC001102,Account_1102,Equity,,USD,CC234,EntityC,True,2023-02-15 21:00:00
ACC001103,Account_1103,Expense,251103.36,USD,CC369,EntityC,True,2023-02-15 22:00:00
ACC001104,Account_1104,Asset,110804.11,GBP,CC846,EntityB,True,2023-02-15 23:00:00
ACC001105,Account_1105,Liability,467839.88,,CC275,EntityB,True,2023-02-16 00:00:00
ACC001106,Account_1106,Asset,12318571.828052938,USD,CC230,EntityB,True,2023-02-16 01:00:00
ACC001107,Account_1107,Liability,72455.17,USD,CC128,EntityC,True,2023-02-16 02:00:00
ACC001108,Account_1108,Expense,123991.45,EUR,CC444,EntityB,True,2023-02-16 03:00:00
ACC001109,Account_1109,Expense,100279.4,USD,CC642,EntityC,False,2023-02-16 04:00:00
ACC001110,Account_1110,Asset,113663.44,USD,CC353,EntityC,True,2023-02-16 05:00:00
ACC001111,Account_1111,Revenue,328367.75,USD,CC545,EntityB,True,2023-02-16 06:00:00
ACC001112,Account_1112,Liability,12318571.828052938,EUR,CC318,EntityB,True,2023-02-16 07:00:00
ACC001113,Account_1113,Asset,307897.17,USD,CC819,EntityB,True,2023-02-16 08:00:00
ACC001114,Account_1114,Liability,445238.71,USD,CC123,EntityC,True,2023-02-16 09:00:00
ACC001115,Account_1115,Asset,301675.83,USD,CC280,EntityA,True,2023-02-16 10:00:00
ACC001116,Account_1116,Equity,347571.86,USD,CC609,EntityA,True,2023-02-16 11:00:00
ACC001117,Account_1117,Expense,183386.15,USD,CC857,EntityA,True,2023-02-16 12:00:00
ACC001118,Account_1118,Equity,80709.5,USD,CC460,EntityA,True,2023-02-16 13:00:00
ACC001119,Account_1119,Revenue,160971.45,USD,CC162,EntityC,True,2023-02-16 14:00:00
ACC001120,Account_1120,Equity,482177.04,,CC595,EntityC,True,2023-02-16 15:00:00
ACC001121,Account_1121,Asset,311283.88,GBP,CC343,EntityB,True,2023-02-16 16:00:00
ACC001122,Account_1122,Asset,139478.05,USD,CC373,EntityA,True,2023-02-16 17:00:00
ACC001123,Account_1123,Liability,226006.72,USD,CC929,EntityB,True,2023-02-16 18:00:00
ACC001124,Account_1124,Liability,417921.01,USD,CC946,EntityC,True,2023-02-16 19:00:00
ACC001125,Account_1125,Expense,12318571.828052938,USD,CC332,EntityA,True,2023-02-16 20:00:00
ACC001126,Account_1126,Expense,280765.77,USD,CC631,EntityB,True,2023-02-16 21:00:00
ACC001127,Account_1127,Expense,,USD,CC586,EntityB,True,2023-02-16 22:00:00
ACC001128,Account_1128,Revenue,336547.35,GBP,CC964,EntityC,True,2023-02-16 23:00:00
ACC001129,Account_1129,Equity,321722.14,USD,CC950,EntityB,True,2023-02-17 00:00:00
ACC001130,Account_1130,Revenue,95694.3,EUR,CC414,EntityB,True,2023-02-17 01:00:00
ACC001131,Account_1131,Equity,54087.95,,CC122,EntityC,True,2023-02-17 02:00:00
ACC001132,Account_1132,Revenue,482605.92,,CC102,EntityC,True,2023-02-17 03:00:00
ACC001133,Account_1133,Revenue,299830.33,USD,CC104,EntityB,True,2023-02-17 04:00:00
ACC001134,Account_1134,Revenue,208426.02,USD,CC802,EntityC,True,2023-02-17 05:00:00
ACC001135,Account_1135,Revenue,294921.39,USD,CC765,EntityC,True,2023-02-17 06:00:00
ACC001136,Account_1136,Asset,31844.17,USD,CC843,EntityB,True,2023-02-17 07:00:00
ACC001137,Account_1137,Revenue,411241.51,INVALID,CC225,EntityC,True,2023-02-17 08:00:00
ACC001138,Account_1138,Liability,109106.12,USD,CC152,EntityB,True,2023-02-17 09:00:00
ACC001139,Account_1139,Revenue,402468.46,USD,CC253,EntityB,True,2023-02-17 10:00:00
ACC001140,Account_1140,Equity,267654.84,USD,CC662,EntityA,False,2023-02-17 11:00:00
ACC001141,Account_1141,Expense,139009.43,USD,CC108,EntityC,True,2023-02-17 12:00:00
ACC001142,Account_1142,Liability,16074.76,INVALID,CC694,EntityA,True,2023-02-17 13:00:00
