account_id,account_name,account_type,balance,currency,cost_center,entity,is_active,last_updated
ACC000548,Account_548,Equity,376138.57,INVALID,CC872,EntityA,True,2023-01-23 19:00:00
ACC000549,Account_549,Equity,157609.54,USD,CC470,EntityA,True,2023-01-23 20:00:00
ACC000550,Account_550,Revenue,194992902.45901763,EUR,CC443,EntityA,True,2023-01-23 21:00:00
ACC000551,Account_551,Expense,194992902.45901763,EUR,CC985,EntityB,True,2023-01-23 22:00:00
ACC000552,Account_552,Liability,,USD,CC780,EntityC,True,2023-01-23 23:00:00
ACC000553,Account_553,,152179.35,USD,CC924,EntityB,True,2023-01-24 00:00:00
ACC000554,Account_554,Liability,185267.15,USD,CC619,EntityA,True,2023-01-24 01:00:00
ACC000555,Account_555,Expense,118762.63,USD,CC935,EntityB,True,2023-01-24 02:00:00
ACC000556,Account_556,Equity,194992902.45901763,EUR,CC746,EntityB,True,2023-01-24 03:00:00
ACC000557,Account_557,Revenue,194992902.45901763,USD,CC767,EntityA,True,2023-01-24 04:00:00
ACC000558,CORRUPT_903894,Expense,249467.99,GBP,CC259,EntityC,True,2023-01-24 05:00:00
ACC000559,Account_559,Revenue,321856.21,USD,CC609,EntityB,True,2023-01-24 06:00:00
ACC000560,CORRUPT_971134,Expense,,USD,CC757,EntityA,True,2023-01-24 07:00:00
ACC000561,Account_561,Equity,194992902.45901763,EUR,CC784,EntityB,True,2023-01-24 08:00:00
ACC000562,Account_562,Asset,307144.73,USD,CC960,EntityC,True,2023-01-24 09:00:00
ACC000563,Account_563,Equity,194992902.45901763,GBP,CC393,EntityC,True,2023-01-24 10:00:00
ACC000564,Account_564,Asset,12552979.751870908,,CC372,EntityA,True,2023-01-24 11:00:00
ACC000565,Account_565,Expense,12552979.751870908,GBP,CC971,EntityC,True,2023-01-24 12:00:00
ACC000566,Account_566,Liability,231004.76,EUR,CC986,EntityB,True,2023-01-24 13:00:00
ACC000567,Account_567,Liability,194992902.45901763,EUR,CC261,EntityB,True,2023-01-24 14:00:00
ACC000568,Account_568,Liability,8886.97,USD,CC440,EntityA,True,2023-01-24 15:00:00
ACC000569,Account_569,Revenue,194992902.45901763,EUR,CC952,EntityC,True,2023-01-24 16:00:00
ACC000570,Account_570,Equity,825151.1,USD,CC279,EntityC,False,2023-01-24 17:00:00
ACC000571,Account_571,Expense,204273.83,EUR,CC804,EntityA,True,2023-01-24 18:00:00
ACC000572,Account_572,Equity,284515.51,USD,CC200,EntityB,True,2023-01-24 19:00:00
ACC000573,Account_573,Liability,12552979.751870908,USD,CC260,EntityC,True,2023-01-24 20:00:00
ACC000574,Account_574,,418469.91,USD,CC805,EntityB,True,2023-01-24 21:00:00
ACC000575,Account_575,Asset,55219.89,INVALID,CC646,EntityA,True,2023-01-24 22:00:00
ACC000576,Account_576,Liability,12552979.751870908,USD,CC598,EntityC,False,2023-01-24 23:00:00
ACC000577,Account_577,Expense,,EUR,CC870,EntityA,True,2023-01-25 00:00:00
ACC000578,Account_578,Equity,424070.6,USD,CC376,EntityB,True,2023-01-25 01:00:00
ACC000579,Account_579,Expense,497417.28,EUR,CC552,EntityB,True,2023-01-25 02:00:00
ACC000580,CORRUPT_209977,Asset,436583.1,USD,CC646,EntityC,True,2023-01-25 03:00:00
ACC000581,Account_581,Asset,445059.6,EUR,CC765,EntityB,True,2023-01-25 04:00:00
ACC000582,Account_582,Expense,157859.62,,CC398,EntityC,True,2023-01-25 05:00:00
ACC000583,Account_583,Asset,201429.16,INVALID,CC669,EntityC,True,2023-01-25 06:00:00
ACC000584,Account_584,Asset,,EUR,CC503,EntityC,True,2023-01-25 07:00:00
ACC000585,Account_585,Equity,194992902.45901763,GBP,CC587,EntityC,True,2023-01-25 08:00:00
ACC000586,Account_586,Expense,469463.87,EUR,CC875,EntityC,True,2023-01-25 09:00:00
ACC000587,Account_587,Revenue,194992902.45901763,USD,CC453,EntityC,True,2023-01-25 10:00:00
ACC000588,Account_588,Asset,278943.89,USD,CC700,EntityC,False,2023-01-25 11:00:00
ACC000589,Account_589,Expense,148853.52,EUR,CC946,EntityB,True,2023-01-25 12:00:00
ACC000590,Account_590,Expense,,USD,CC785,EntityA,True,2023-01-25 13:00:00
ACC000591,Account_591,Expense,98397.58,EUR,CC988,EntityA,True,2023-01-25 14:00:00
ACC000592,Account_592,Expense,29914.73,,CC624,EntityC,True,2023-01-25 15:00:00
ACC000593,Account_593,Liability,,EUR,CC353,EntityA,True,2023-01-25 16:00:00
ACC000594,Account_594,Expense,202036.92,USD,CC991,EntityC,True,2023-01-25 17:00:00
ACC000595,Account_595,Liability,417226.33,USD,CC679,EntityC,True,2023-01-25 18:00:00
ACC000596,Account_596,Expense,340983.41,GBP,CC317,EntityB,True,2023-01-25 19:00:00
ACC000597,Account_597,,96768.66,EUR,CC385,EntityC,True,2023-01-25 20:00:00
ACC000598,Account_598,Revenue,88555.66,EUR,CC335,EntityA,True,2023-01-25 21:00:00
ACC000599,Account_599,Revenue,,GBP,CC849,EntityB,True,2023-01-25 22:00:00
ACC000600,Account_600,Revenue,133091.14,USD,CC183,EntityC,True,2023-01-25 23:00:00
ACC000601,Account_601,Revenue,12552979.751870908,USD,CC765,EntityC,False,2023-01-26 00:00:00
ACC000602,Account_602,Revenue,685909.29,USD,CC598,EntityA,False,2023-01-26 01:00:00
ACC000603,Account_603,Revenue,339176.6,,CC166,EntityC,True,2023-01-26 02:00:00
ACC000604,CORRUPT_16230,Asset,12552979.751870908,USD,CC651,EntityB,True,2023-01-26 03:00:00
ACC000605,Account_605,Expense,118392.94,GBP,CC777,EntityC,True,2023-01-26 04:00:00
ACC000606,Account_606,Equity,194992902.45901763,USD,CC752,EntityB,False,2023-01-26 05:00:00
ACC000607,Account_607,Liability,194992902.45901763,,CC575,EntityB,True,2023-01-26 06:00:00
ACC000608,CORRUPT_286593,Equity,133034.21,USD,CC401,EntityA,True,2023-01-26 07:00:00
ACC000609,Account_609,Expense,194992902.45901763,USD,CC247,EntityB,True,2023-01-26 08:00:00
ACC000610,Account_610,Expense,194992902.45901763,USD,CC111,EntityC,True,2023-01-26 09:00:00
ACC000611,Account_611,Expense,127264.34,,CC423,EntityC,True,2023-01-26 10:00:00
ACC000612,Account_612,Equity,12552979.751870908,INVALID,CC668,EntityA,True,2023-01-26 11:00:00
ACC000613,Account_613,Revenue,,,CC133,EntityA,True,2023-01-26 12:00:00
ACC000614,Account_614,Liability,189780.69,EUR,CC997,EntityC,True,2023-01-26 13:00:00
ACC000615,Account_615,Revenue,417727.77,USD,CC626,EntityB,True,2023-01-26 14:00:00
ACC000616,Account_616,Revenue,12552979.751870908,USD,CC364,EntityC,True,2023-01-26 15:00:00
ACC000617,Account_617,Liability,194992902.45901763,USD,CC964,EntityA,True,2023-01-26 16:00:00
ACC000618,Account_618,,286012.51,USD,CC265,EntityB,True,2023-01-26 17:00:00
ACC000619,Account_619,Asset,497044.81,USD,CC960,EntityA,True,2023-01-26 18:00:00
ACC000620,Account_620,Asset,,,CC353,EntityC,True,2023-01-26 19:00:00
ACC000621,Account_621,Equity,104791.04,USD,CC441,EntityC,True,2023-01-26 20:00:00
ACC000622,Account_622,Equity,259938.41,USD,CC482,EntityA,True,2023-01-26 21:00:00
ACC000623,Account_623,Asset,405160.43,USD,CC994,EntityA,True,2023-01-26 22:00:00
ACC000624,Account_624,Equity,45431.96,,CC325,EntityC,True,2023-01-26 23:00:00
ACC000625,Account_625,Revenue,198222.09,USD,CC974,EntityA,True,2023-01-27 00:00:00
ACC000626,Account_626,Liability,373790.82,INVALID,CC411,EntityC,True,2023-01-27 01:00:00
ACC000627,Account_627,Liability,186400.06,EUR,CC356,EntityC,True,2023-01-27 02:00:00
ACC000628,Account_628,Liability,95229.37,,CC673,EntityA,True,2023-01-27 03:00:00
ACC000629,Account_629,Equity,194992902.45901763,USD,CC723,EntityA,True,2023-01-27 04:00:00
ACC000630,Account_630,,205614.34,USD,CC410,EntityC,True,2023-01-27 05:00:00
ACC000631,Account_631,Revenue,240229.12,USD,CC220,EntityA,True,2023-01-27 06:00:00
ACC000632,Account_632,Liability,194992902.45901763,INVALID,CC456,EntityB,True,2023-01-27 07:00:00
ACC000633,Account_633,Equity,321483.96,USD,CC585,EntityA,True,2023-01-27 08:00:00
ACC000634,Account_634,Liability,345510.58,USD,CC135,EntityB,True,2023-01-27 09:00:00
ACC000635,Account_635,Asset,491510.6,USD,CC170,EntityB,True,2023-01-27 10:00:00
ACC000636,Account_636,Revenue,206509.88,USD,CC925,EntityC,True,2023-01-27 11:00:00
ACC000637,Account_637,Liability,194992902.45901763,EUR,CC132,EntityC,True,2023-01-27 12:00:00
ACC000638,Account_638,Liability,461750.14,USD,CC465,EntityB,True,2023-01-27 13:00:00
ACC000639,Account_639,Revenue,194992902.45901763,EUR,CC786,EntityB,True,2023-01-27 14:00:00
ACC000640,Account_640,Expense,12552979.751870908,,CC395,EntityB,True,2023-01-27 15:00:00
ACC000641,Account_641,Revenue,377532.0,,CC544,EntityC,True,2023-01-27 16:00:00
ACC000642,Account_642,Expense,49796.21,INVALID,CC177,EntityA,True,2023-01-27 17:00:00
ACC000643,Account_643,Expense,,EUR,CC814,EntityA,True,2023-01-27 18:00:00
ACC000644,Account_644,Equity,101080.67,INVALID,CC670,EntityB,True,2023-01-27 19:00:00
ACC000645,Account_645,Revenue,93502.26,USD,CC865,EntityC,True,2023-01-27 20:00:00
ACC000646,Account_646,Liability,232450.23,EUR,CC876,EntityC,True,2023-01-27 21:00:00
ACC000647,CORRUPT_787554,Equity,145425.42,USD,CC415,EntityA,True,2023-01-27 22:00:00
ACC000648,Account_648,Equity,398234.16,USD,CC136,EntityA,True,2023-01-27 23:00:00
ACC000649,Account_649,Expense,453894.84,,CC411,EntityB,True,2023-01-28 00:00:00
ACC000650,CORRUPT_730336,Expense,,EUR,CC230,EntityB,True,2023-01-28 01:00:00
ACC000651,Account_651,Equity,194992902.45901763,USD,CC579,EntityB,True,2023-01-28 02:00:00
ACC000652,Account_652,Revenue,137793.06,USD,CC231,EntityA,True,2023-01-28 03:00:00
ACC000653,Account_653,Liability,12552979.751870908,USD,CC928,EntityC,True,2023-01-28 04:00:00
ACC000654,Account_654,Expense,68384.01,USD,CC641,EntityC,True,2023-01-28 05:00:00
ACC000655,Account_655,Equity,471955.39,,CC327,EntityC,True,2023-01-28 06:00:00
ACC000656,Account_656,Equity,201621.85,USD,CC928,EntityB,True,2023-01-28 07:00:00
ACC000657,Account_657,Revenue,113120.05,,CC791,EntityA,True,2023-01-28 08:00:00
ACC000658,Account_658,Revenue,,USD,CC493,EntityB,True,2023-01-28 09:00:00
ACC000659,Account_659,,200198.46,EUR,CC231,EntityA,True,2023-01-28 10:00:00
ACC000660,Account_660,,18523.29,USD,CC409,EntityA,True,2023-01-28 11:00:00
ACC000661,Account_661,Asset,,USD,CC625,EntityB,True,2023-01-28 12:00:00
ACC000662,Account_662,Revenue,319985.92,GBP,CC788,EntityB,False,2023-01-28 13:00:00
ACC000663,Account_663,Asset,12552979.751870908,EUR,CC335,EntityA,True,2023-01-28 14:00:00
ACC000664,Account_664,Liability,106256.26,USD,CC767,EntityC,True,2023-01-28 15:00:00
ACC000665,Account_665,Equity,458780.4,,CC354,EntityA,True,2023-01-28 16:00:00
ACC000666,Account_666,Revenue,425647.56,,CC321,EntityB,True,2023-01-28 17:00:00
ACC000667,Account_667,Equity,424342.0,USD,CC501,EntityB,True,2023-01-28 18:00:00
ACC000668,Account_668,Expense,114602.91,USD,CC244,EntityB,True,2023-01-28 19:00:00
ACC000669,Account_669,Expense,,USD,CC463,EntityC,True,2023-01-28 20:00:00
ACC000670,Account_670,Asset,12552979.751870908,USD,CC421,EntityC,True,2023-01-28 21:00:00
ACC000671,Account_671,Expense,153594.31,USD,CC351,EntityC,False,2023-01-28 22:00:00
ACC000672,Account_672,,12552979.751870908,USD,CC797,EntityB,True,2023-01-28 23:00:00
ACC000673,Account_673,Revenue,12552979.751870908,USD,CC398,EntityA,True,2023-01-29 00:00:00
ACC000674,CORRUPT_421279,Asset,194992902.45901763,USD,CC724,EntityB,True,2023-01-29 01:00:00
ACC000675,Account_675,Revenue,,EUR,CC747,EntityB,True,2023-01-29 02:00:00
ACC000676,Account_676,,194992902.45901763,EUR,CC698,EntityB,True,2023-01-29 03:00:00
ACC000677,Account_677,Equity,364459.11,,CC342,EntityB,True,2023-01-29 04:00:00
ACC000678,Account_678,Asset,221170.15,USD,CC845,EntityA,False,2023-01-29 05:00:00
ACC000679,Account_679,Equity,438462.39,USD,CC312,EntityB,True,2023-01-29 06:00:00
ACC000680,Account_680,Expense,264201.36,USD,CC349,EntityC,False,2023-01-29 07:00:00
ACC000681,Account_681,Revenue,218932.21,EUR,CC886,EntityB,False,2023-01-29 08:00:00
ACC000682,Account_682,Asset,,USD,CC405,EntityC,True,2023-01-29 09:00:00
ACC000683,Account_683,Expense,374927.08,USD,CC726,EntityC,True,2023-01-29 10:00:00
ACC000684,CORRUPT_21831,Expense,144639.58,,CC138,EntityC,True,2023-01-29 11:00:00
ACC000685,Account_685,Asset,194992902.45901763,USD,CC652,EntityA,True,2023-01-29 12:00:00
ACC000686,Account_686,Expense,119930.93,USD,CC881,EntityC,True,2023-01-29 13:00:00
ACC000687,Account_687,Equity,194992902.45901763,INVALID,CC737,EntityB,True,2023-01-29 14:00:00
ACC000688,Account_688,Equity,253133.18,GBP,CC623,EntityB,True,2023-01-29 15:00:00
ACC000689,CORRUPT_303464,Equity,291739.53,USD,CC863,EntityB,True,2023-01-29 16:00:00
ACC000690,Account_690,Revenue,198155.82,USD,CC368,EntityA,True,2023-01-29 17:00:00
ACC000691,Account_691,Expense,393658.8,USD,CC438,EntityC,True,2023-01-29 18:00:00
ACC000692,CORRUPT_335803,Revenue,456663.72,,CC162,EntityB,True,2023-01-29 19:00:00
ACC000693,CORRUPT_90701,Expense,124115.8,USD,CC727,EntityC,True,2023-01-29 20:00:00
ACC000694,Account_694,Expense,368525.09,,CC750,EntityC,True,2023-01-29 21:00:00
ACC000695,Account_695,Asset,339307.95,,CC775,EntityB,True,2023-01-29 22:00:00
ACC000696,Account_696,Liability,262022.16,USD,CC773,EntityC,True,2023-01-29 23:00:00
ACC000697,Account_697,Revenue,95076.59,XXX,CC214,EntityB,True,2023-01-30 00:00:00
ACC000698,Account_698,Equity,12552979.751870908,USD,CC698,EntityB,True,2023-01-30 01:00:00
ACC000699,Account_699,,480352.52,USD,CC786,EntityC,True,2023-01-30 02:00:00
ACC000700,Account_700,,361196.33,,CC283,EntityC,True,2023-01-30 03:00:00
ACC000701,Account_701,Equity,194992902.45901763,EUR,CC528,EntityC,True,2023-01-30 04:00:00
ACC000702,Account_702,Revenue,492108.45,USD,CC920,EntityC,True,2023-01-30 05:00:00
ACC000703,Account_703,Asset,176673.29,USD,CC472,EntityB,True,2023-01-30 06:00:00
ACC000704,Account_704,Asset,319473.55,USD,CC777,EntityC,True,2023-01-30 07:00:00
ACC000705,Account_705,Asset,237492.44,USD,CC576,EntityA,True,2023-01-30 08:00:00
ACC000706,Account_706,,493327.74,USD,CC691,EntityC,True,2023-01-30 09:00:00
ACC000707,Account_707,Asset,,USD,CC663,EntityB,True,2023-01-30 10:00:00
ACC000708,Account_708,Equity,194992902.45901763,USD,CC685,EntityB,True,2023-01-30 11:00:00
ACC000709,Account_709,Equity,,,CC800,EntityC,True,2023-01-30 12:00:00
ACC000710,Account_710,Equity,,EUR,CC913,EntityA,True,2023-01-30 13:00:00
ACC000711,Account_711,,394108.63,,CC365,EntityC,True,2023-01-30 14:00:00
ACC000712,Account_712,Equity,192008.8,EUR,CC934,EntityB,True,2023-01-30 15:00:00
ACC000713,Account_713,Revenue,490009.29,GBP,CC664,EntityB,True,2023-01-30 16:00:00
ACC000714,Account_714,Revenue,,EUR,CC635,EntityA,True,2023-01-30 17:00:00
ACC000715,Account_715,Expense,151358.86,EUR,CC394,EntityB,True,2023-01-30 18:00:00
ACC000716,Account_716,Revenue,385326.36,EUR,CC474,EntityC,True,2023-01-30 19:00:00
ACC000717,Account_717,Equity,194992902.45901763,,CC685,EntityA,True,2023-01-30 20:00:00
ACC000718,Account_718,Equity,303575.06,EUR,CC426,EntityB,True,2023-01-30 21:00:00
ACC000719,CORRUPT_403211,,194992902.45901763,GBP,CC358,EntityC,True,2023-01-30 22:00:00
ACC000720,Account_720,Equity,,USD,CC836,EntityB,True,2023-01-30 23:00:00
ACC000721,Account_721,Asset,13200.97,USD,CC473,EntityB,True,2023-01-31 00:00:00
ACC000722,Account_722,Expense,194992902.45901763,USD,CC679,EntityB,True,2023-01-31 01:00:00
ACC000723,Account_723,Expense,356246.99,,CC128,EntityA,True,2023-01-31 02:00:00
ACC000724,CORRUPT_987646,Asset,282198.1,USD,CC169,EntityB,True,2023-01-31 03:00:00
ACC000725,Account_725,Revenue,194992902.45901763,EUR,CC862,EntityC,True,2023-01-31 04:00:00
ACC000726,CORRUPT_151303,Asset,28549.77,EUR,CC227,EntityB,True,2023-01-31 05:00:00
ACC000727,Account_727,Revenue,,GBP,CC815,EntityB,True,2023-01-31 06:00:00
ACC000728,Account_728,Asset,432685.02,INVALID,CC909,EntityA,True,2023-01-31 07:00:00
ACC000729,Account_729,Equity,16415.53,EUR,CC532,EntityC,True,2023-01-31 08:00:00
ACC000730,Account_730,Revenue,194992902.45901763,EUR,CC895,EntityC,True,2023-01-31 09:00:00
ACC000731,Account_731,Revenue,194992902.45901763,GBP,CC484,EntityC,True,2023-01-31 10:00:00
ACC000732,Account_732,Equity,26389.49,GBP,CC955,EntityB,True,2023-01-31 11:00:00
ACC000733,Account_733,Expense,194992902.45901763,,CC313,EntityB,True,2023-01-31 12:00:00
ACC000734,Account_734,Revenue,129548.7,USD,CC484,EntityB,True,2023-01-31 13:00:00
ACC000735,Account_735,Liability,433437.81,USD,CC449,EntityA,True,2023-01-31 14:00:00
ACC000736,Account_736,Revenue,373287.92,GBP,CC804,EntityA,True,2023-01-31 15:00:00
ACC000737,Account_737,Revenue,194992902.45901763,USD,CC139,EntityB,True,2023-01-31 16:00:00
ACC000738,Account_738,Liability,108746.47,EUR,CC844,EntityB,True,2023-01-31 17:00:00
ACC000739,Account_739,Revenue,266115.08,XXX,CC121,EntityA,True,2023-01-31 18:00:00
ACC000740,Account_740,Expense,,USD,CC383,EntityC,True,2023-01-31 19:00:00
ACC000741,CORRUPT_301400,Expense,123604.17,USD,CC635,EntityB,True,2023-01-31 20:00:00
ACC000742,Account_742,Revenue,116142.41,USD,CC230,EntityC,True,2023-01-31 21:00:00
ACC000743,Account_743,Revenue,194992902.45901763,EUR,CC540,EntityA,True,2023-01-31 22:00:00
ACC000744,Account_744,Liability,479299.13,USD,CC996,EntityA,True,2023-01-31 23:00:00
ACC000745,Account_745,Revenue,355298.42,USD,CC840,EntityA,True,2023-02-01 00:00:00
ACC000746,Account_746,Liability,194992902.45901763,,CC127,EntityC,True,2023-02-01 01:00:00
ACC000747,Account_747,Equity,372253.37,USD,CC631,EntityA,True,2023-02-01 02:00:00
ACC000748,Account_748,Liability,266274.85,EUR,CC637,EntityC,True,2023-02-01 03:00:00
ACC000749,Account_749,Liability,238590.78,,CC161,EntityC,True,2023-02-01 04:00:00
ACC000750,Account_750,Asset,225316.59,USD,CC684,EntityA,True,2023-02-01 05:00:00
ACC000751,CORRUPT_22268,Expense,12552979.751870908,USD,CC568,EntityB,True,2023-02-01 06:00:00
ACC000752,Account_752,Asset,101565.95,USD,CC712,EntityA,True,2023-02-01 07:00:00
ACC000753,Account_753,Asset,194992902.45901763,USD,CC367,EntityB,True,2023-02-01 08:00:00
ACC000754,Account_754,Expense,406064.43,EUR,CC329,EntityA,True,2023-02-01 09:00:00
ACC000755,Account_755,Equity,175432.24,USD,CC761,EntityC,True,2023-02-01 10:00:00
ACC000756,Account_756,Equity,289726.04,,CC748,EntityC,True,2023-02-01 11:00:00
ACC000757,Account_757,Revenue,71372.62,USD,CC245,EntityA,True,2023-02-01 12:00:00
ACC000758,Account_758,Liability,486200.78,USD,CC294,EntityA,True,2023-02-01 13:00:00
ACC000759,Account_759,,,GBP,CC627,EntityC,True,2023-02-01 14:00:00
ACC000760,CORRUPT_152689,Revenue,461026.86,USD,CC845,EntityB,True,2023-02-01 15:00:00
ACC000761,Account_761,Asset,12552979.751870908,GBP,CC281,EntityB,True,2023-02-01 16:00:00
ACC000762,Account_762,Equity,85398.22,USD,CC296,EntityC,True,2023-02-01 17:00:00
ACC000763,Account_763,Expense,106674.31,,CC826,EntityA,True,2023-02-01 18:00:00
ACC000764,Account_764,Expense,194992902.45901763,USD,CC726,EntityC,True,2023-02-01 19:00:00
ACC000765,Account_765,Liability,60935.2,USD,CC911,EntityB,True,2023-02-01 20:00:00
ACC000766,Account_766,Revenue,36580.96,,CC804,EntityB,True,2023-02-01 21:00:00
ACC000767,Account_767,Revenue,12552979.751870908,USD,CC956,EntityB,True,2023-02-01 22:00:00
ACC000768,Account_768,Equity,37954.78,USD,CC269,EntityC,True,2023-02-01 23:00:00
ACC000769,Account_769,Asset,194992902.45901763,USD,CC344,EntityB,False,2023-02-02 00:00:00
ACC000770,Account_770,Liability,413800.04,USD,CC313,EntityA,True,2023-02-02 01:00:00
ACC000771,Account_771,,290539.87,GBP,CC149,EntityA,True,2023-02-02 02:00:00
ACC000772,Account_772,Expense,387434.19,GBP,CC800,EntityC,True,2023-02-02 03:00:00
ACC000773,Account_773,Asset,,,CC694,EntityB,True,2023-02-02 04:00:00
ACC000774,Account_774,Revenue,441205.36,EUR,CC177,EntityA,False,2023-02-02 05:00:00
ACC000775,Account_775,Expense,319595.3,,CC278,EntityA,True,2023-02-02 06:00:00
ACC000776,Account_776,Expense,261540.42,USD,CC271,EntityA,True,2023-02-02 07:00:00
ACC000777,Account_777,Equity,,EUR,CC462,EntityC,True,2023-02-02 08:00:00
ACC000778,Account_778,Asset,224248.98,USD,CC509,EntityC,True,2023-02-02 09:00:00
ACC000779,Account_779,,194992902.45901763,EUR,CC359,EntityB,True,2023-02-02 10:00:00
ACC000780,Account_780,Expense,234358.57,GBP,CC936,EntityA,True,2023-02-02 11:00:00
ACC000781,Account_781,Expense,85687.34,USD,CC291,EntityB,True,2023-02-02 12:00:00
ACC000782,Account_782,Revenue,398489.29,EUR,CC605,EntityA,True,2023-02-02 13:00:00
ACC000783,Account_783,Asset,194992902.45901763,GBP,CC493,EntityB,True,2023-02-02 14:00:00
ACC000784,Account_784,Asset,12552979.751870908,USD,CC448,EntityB,True,2023-02-02 15:00:00
ACC000785,Account_785,,123929.77,USD,CC842,EntityC,True,2023-02-02 16:00:00
ACC000786,Account_786,Equity,,GBP,CC979,EntityA,False,2023-02-02 17:00:00
ACC000787,Account_787,Asset,,GBP,CC105,EntityA,True,2023-02-02 18:00:00
ACC000788,Account_788,Revenue,343338.88,,CC516,EntityA,True,2023-02-02 19:00:00
ACC000789,Account_789,Equity,428348.41,USD,CC207,EntityB,True,2023-02-02 20:00:00
ACC000790,Account_790,Asset,39794.59,USD,CC489,EntityB,True,2023-02-02 21:00:00
ACC000791,Account_791,,12552979.751870908,INVALID,CC654,EntityA,True,2023-02-02 22:00:00
ACC000792,Account_792,Equity,154525.07,USD,CC470,EntityC,True,2023-02-02 23:00:00
ACC000793,Account_793,Revenue,12552979.751870908,USD,CC377,EntityB,True,2023-02-03 00:00:00
ACC000794,Account_794,Expense,344761.82,USD,CC380,EntityC,True,2023-02-03 01:00:00
ACC000795,Account_795,Equity,,USD,CC369,EntityB,True,2023-02-03 02:00:00
ACC000796,Account_796,Liability,148214.59,USD,CC392,EntityA,True,2023-02-03 03:00:00
ACC000797,Account_797,Expense,284848.07,,CC436,EntityA,True,2023-02-03 04:00:00
ACC000798,Account_798,,145627.22,,CC718,EntityB,True,2023-02-03 05:00:00
ACC000799,Account_799,Liability,277588.51,USD,CC186,EntityB,True,2023-02-03 06:00:00
ACC000800,Account_800,,311309.15,USD,CC136,EntityC,True,2023-02-03 07:00:00
ACC000801,Account_801,Asset,305557.36,USD,CC564,EntityC,True,2023-02-03 08:00:00
ACC000802,Account_802,Liability,194992902.45901763,USD,CC712,EntityA,True,2023-02-03 09:00:00
ACC000803,Account_803,,12552979.751870908,USD,CC332,EntityA,True,2023-02-03 10:00:00
ACC000804,Account_804,,,USD,CC280,EntityA,True,2023-02-03 11:00:00
ACC000805,Account_805,Revenue,12552979.751870908,USD,CC661,EntityA,True,2023-02-03 12:00:00
ACC000806,Account_806,Revenue,341611.47,USD,CC445,EntityA,True,2023-02-03 13:00:00
ACC000807,Account_807,Equity,194992902.45901763,USD,CC761,EntityA,True,2023-02-03 14:00:00
ACC000808,Account_808,Asset,223972.58,,CC231,EntityB,True,2023-02-03 15:00:00
ACC000809,CORRUPT_5863,Liability,205108.53,GBP,CC208,EntityA,True,2023-02-03 16:00:00
ACC000810,Account_810,Expense,44269.03,EUR,CC596,EntityA,True,2023-02-03 17:00:00
ACC000811,CORRUPT_163326,Asset,,USD,CC452,EntityA,True,2023-02-03 18:00:00
ACC000812,Account_812,,221040.35,USD,CC755,EntityC,True,2023-02-03 19:00:00
ACC000813,Account_813,Revenue,371710.25,INVALID,CC555,EntityB,True,2023-02-03 20:00:00
ACC000814,Account_814,Liability,119293.98,XXX,CC418,EntityC,True,2023-02-03 21:00:00
ACC000815,Account_815,Revenue,415045.21,INVALID,CC243,EntityA,True,2023-02-03 22:00:00
ACC000816,Account_816,Expense,,USD,CC246,EntityA,True,2023-02-03 23:00:00
ACC000817,Account_817,Asset,12552979.751870908,USD,CC779,EntityB,True,2023-02-04 00:00:00
ACC000818,Account_818,Asset,236805.44,,CC303,EntityB,True,2023-02-04 01:00:00
ACC000819,Account_819,,298395.9,USD,CC551,EntityA,False,2023-02-04 02:00:00
ACC000820,Account_820,Expense,310239.98,EUR,CC835,EntityA,True,2023-02-04 03:00:00
ACC000821,Account_821,Asset,464057.33,,CC907,EntityB,True,2023-02-04 04:00:00
ACC000822,Account_822,Revenue,246414.48,,CC340,EntityA,True,2023-02-04 05:00:00
ACC000823,Account_823,Asset,264800.11,USD,CC198,EntityB,True,2023-02-04 06:00:00
ACC000824,Account_824,Revenue,301396.48,USD,CC796,EntityC,True,2023-02-04 07:00:00
ACC000825,Account_825,,,,CC717,EntityB,False,2023-02-04 08:00:00
ACC000826,Account_826,Asset,36853.32,USD,CC397,EntityB,True,2023-02-04 09:00:00
ACC000827,Account_827,Revenue,258328.03,USD,CC633,EntityB,True,2023-02-04 10:00:00
ACC000828,Account_828,Expense,241314.2,USD,CC269,EntityC,True,2023-02-04 11:00:00
ACC000829,CORRUPT_632354,,460920.81,GBP,CC729,EntityB,True,2023-02-04 12:00:00
ACC000830,Account_830,Asset,247259.78,,CC753,EntityB,True,2023-02-04 13:00:00
ACC000831,Account_831,Liability,,USD,CC369,EntityC,False,2023-02-04 14:00:00
ACC000832,Account_832,Liability,194992902.45901763,XXX,CC521,EntityA,True,2023-02-04 15:00:00
ACC000833,Account_833,Equity,225837.66,USD,CC400,EntityA,True,2023-02-04 16:00:00
ACC000834,Account_834,Asset,194992902.45901763,USD,CC128,EntityB,True,2023-02-04 17:00:00
ACC000835,Account_835,Expense,,USD,CC214,EntityA,True,2023-02-04 18:00:00
ACC000836,Account_836,Revenue,194992902.45901763,,CC962,EntityA,True,2023-02-04 19:00:00
ACC000837,Account_837,,1283.5,USD,CC509,EntityA,True,2023-02-04 20:00:00
ACC000838,Account_838,Asset,216540.88,USD,CC232,EntityC,True,2023-02-04 21:00:00
ACC000839,Account_839,Asset,12552979.751870908,EUR,CC139,EntityB,True,2023-02-04 22:00:00
ACC000840,CORRUPT_51721,Expense,366999.75,USD,CC417,EntityC,True,2023-02-04 23:00:00
